ma_id,review_id,audit_score,consistency_score,robustness_score,stability_score,power_score,final_score,grade,grade_label,percentile_rank
CD010861_pub3_data__A17,CD010861,52.0,100.0,40.0,50.0,75.0,63,C,Caution Advised,44.7
CD010861_pub3_data__A18,CD010861,52.0,100.0,40.0,50.0,75.0,63,C,Caution Advised,44.7
CD012067_pub3_data__A13,CD012067,76.0,60.0,80.0,0.3,100.0,63,C,Caution Advised,44.7
CD015213_pub2_data__A2,CD015213,84.0,100.0,30.0,3.1,100.0,63,C,Caution Advised,44.7
CD015588_pub2_data__A47,CD015588,84.0,100.0,30.0,0.1,100.0,63,C,Caution Advised,44.7
CD003331_pub6_data__A7,CD003331,84.0,100.0,30.0,1.3,100.0,63,C,Caution Advised,44.7
CD013774_pub2_data__A1,CD013774,100.0,100.0,30.0,7.5,75.0,63,C,Caution Advised,44.7
CD013774_pub2_data__A8,CD013774,100.0,100.0,30.0,7.5,75.0,63,C,Caution Advised,44.7
CD003331_pub6_data__A1,CD003331,84.0,100.0,30.0,1.3,100.0,63,C,Caution Advised,44.7
CD010861_pub3_data__A7,CD010861,44.0,100.0,20.0,50.0,100.0,63,C,Caution Advised,44.7
CD016119_data__A8,CD016119,100.0,100.0,40.0,1.5,75.0,63,C,Caution Advised,44.7
CD014937_pub2_data__A6,CD014937,84.0,100.0,30.0,0.1,100.0,63,C,Caution Advised,44.7
CD014937_pub2_data__A7,CD014937,84.0,100.0,30.0,0.1,100.0,63,C,Caution Advised,44.7
CD007079_pub4_data__A7,CD007079,84.0,100.0,30.0,0.2,100.0,63,C,Caution Advised,44.7
CD015532_data__A14,CD015532,92.0,100.0,30.0,67.4,25.0,63,C,Caution Advised,44.7
CD015588_pub2_data__A51,CD015588,84.0,100.0,30.0,0.1,100.0,63,C,Caution Advised,44.7
CD003414_pub4_data__A4,CD003414,84.0,100.0,30.0,2.5,100.0,63,C,Caution Advised,44.7
CD003414_pub4_data__A6,CD003414,84.0,100.0,30.0,2.5,100.0,63,C,Caution Advised,44.7
CD012079_pub2_data__A6,CD012079,64.0,100.0,50.0,0.1,100.0,63,C,Caution Advised,44.7
CD012079_pub2_data__A8,CD012079,84.0,100.0,30.0,0.1,100.0,63,C,Caution Advised,44.7
CD014820_pub2_data__A3,CD014820,64.0,100.0,50.0,0.5,100.0,63,C,Caution Advised,44.7
CD015213_pub2_data__A4,CD015213,72.0,100.0,40.0,3.1,100.0,63,C,Caution Advised,44.7
CD008873_pub5_data__A5,CD008873,84.0,100.0,30.0,50.0,50.0,63,C,Caution Advised,44.7
CD009752_pub3_data__A4,CD009752,84.0,100.0,30.0,50.0,50.0,63,C,Caution Advised,44.7
CD002243_pub5_data__A10,CD002243,84.0,100.0,30.0,0.1,100.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A15,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A16,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD016002_data__A23,CD016002,72.0,100.0,20.0,50.0,75.0,63,C,Caution Advised,44.7
CD016002_data__A16,CD016002,44.0,100.0,20.0,50.0,100.0,63,C,Caution Advised,44.7
CD015331_pub2_data__A72,CD015331,100.0,100.0,40.0,0.7,75.0,63,C,Caution Advised,44.7
CD015331_pub2_data__A73,CD015331,100.0,100.0,40.0,0.7,75.0,63,C,Caution Advised,44.7
CD015213_pub2_data__A6,CD015213,72.0,100.0,40.0,3.1,100.0,63,C,Caution Advised,44.7
CD015213_pub2_data__A7,CD015213,72.0,100.0,40.0,3.1,100.0,63,C,Caution Advised,44.7
CD015213_pub2_data__A8,CD015213,84.0,100.0,30.0,3.1,100.0,63,C,Caution Advised,44.7
CD003833_pub5_data__A5,CD003833,92.0,100.0,50.0,24.6,50.0,63,C,Caution Advised,44.7
CD003833_pub5_data__A6,CD003833,92.0,100.0,50.0,24.6,50.0,63,C,Caution Advised,44.7
CD004736_pub6_data__A22,CD004736,84.0,100.0,30.0,0.3,100.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A10,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A11,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A12,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A13,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A14,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD004667_pub6_data__A23,CD004667,84.0,100.0,30.0,1.4,100.0,63,C,Caution Advised,44.7
CD004667_pub6_data__A5,CD004667,84.0,100.0,30.0,1.4,100.0,63,C,Caution Advised,44.7
CD004667_pub6_data__A7,CD004667,84.0,100.0,30.0,1.4,100.0,63,C,Caution Advised,44.7
CD009752_pub3_data__A1,CD009752,92.0,70.0,30.0,50.0,75.0,63,C,Caution Advised,44.7
CD015134_pub2_data__A1,CD015134,64.0,55.0,50.0,94.6,50.0,63,C,Caution Advised,44.7
CD015387_pub2_data__A4,CD015387,64.0,100.0,50.0,0.2,100.0,63,C,Caution Advised,44.7
CD013456_pub2_data__A10,CD013456,100.0,100.0,30.0,32.6,50.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A6,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A7,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A8,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A9,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A17,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A18,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A19,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A21,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A22,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A23,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD015711_pub2_data__A1,CD015711,84.0,100.0,30.0,50.0,50.0,63,C,Caution Advised,44.7
CD015711_pub2_data__A2,CD015711,84.0,100.0,30.0,50.0,50.0,63,C,Caution Advised,44.7
CD014785_pub2_data__A1,CD014785,84.0,100.0,30.0,50.0,50.0,63,C,Caution Advised,44.7
CD008940_pub4_data__A5,CD008940,84.0,100.0,30.0,2.2,100.0,63,C,Caution Advised,44.7
CD013456_pub2_data__A6,CD013456,80.0,100.0,0.0,32.6,100.0,63,C,Caution Advised,44.7
CD013445_pub2_data__A30,CD013445,84.0,100.0,80.0,0.3,50.0,63,C,Caution Advised,44.7
CD015786_pub2_data__A6,CD015786,92.0,100.0,70.0,25.6,25.0,63,C,Caution Advised,44.7
CD015219_pub2_data__A11,CD015219,84.0,100.0,30.0,0.1,100.0,63,C,Caution Advised,44.7
CD004736_pub6_data__A36,CD004736,64.0,100.0,50.0,0.3,100.0,63,C,Caution Advised,44.7
CD008176_pub3_data__A6,CD008176,84.0,100.0,30.0,0.5,100.0,63,C,Caution Advised,44.7
CD003519_pub5_data__A3,CD003519,64.0,100.0,50.0,0.1,100.0,63,C,Caution Advised,44.7
CD012429_pub2_data__A20,CD012429,92.0,100.0,40.0,33.7,50.0,63,C,Caution Advised,44.7
CD015254_pub2_data__A5,CD015254,72.0,100.0,70.0,0.1,75.0,63,C,Caution Advised,44.7
CD014741_pub2_data__A8,CD014741,84.0,100.0,30.0,0.1,100.0,63,C,Caution Advised,44.7
CD012586_pub2_data__A8,CD012586,72.0,100.0,0.0,41.5,100.0,63,C,Caution Advised,44.7
CD013278_pub3_data__A25,CD013278,92.0,100.0,70.0,26.0,25.0,63,C,Caution Advised,44.7
CD013278_pub3_data__A26,CD013278,92.0,100.0,70.0,26.0,25.0,63,C,Caution Advised,44.7
CD013278_pub3_data__A27,CD013278,92.0,100.0,70.0,26.0,25.0,63,C,Caution Advised,44.7
CD013715_pub2_data__A1,CD013715,84.0,100.0,80.0,0.2,50.0,63,C,Caution Advised,44.7
CD015123_pub2_data__A2,CD015123,72.0,100.0,20.0,50.0,75.0,63,C,Caution Advised,44.7
CD015448_pub2_data__A6,CD015448,100.0,100.0,30.0,10.4,75.0,63,C,Caution Advised,44.7
CD010583_pub6_data__A6,CD010583,100.0,100.0,40.0,0.4,75.0,63,C,Caution Advised,44.7
CD008940_pub4_data__A1,CD008940,84.0,100.0,30.0,2.2,100.0,63,C,Caution Advised,44.7
CD008940_pub4_data__A2,CD008940,84.0,100.0,30.0,2.2,100.0,63,C,Caution Advised,44.7
CD009235_pub4_data__A7,CD009235,84.0,100.0,30.0,2.1,100.0,63,C,Caution Advised,44.7
CD004667_pub6_data__A10,CD004667,84.0,100.0,30.0,1.4,100.0,63,C,Caution Advised,44.7
CD001396_pub4_data__A20,CD001396,84.0,100.0,30.0,0.3,100.0,63,C,Caution Advised,44.7
CD010583_pub6_data__A7,CD010583,100.0,100.0,40.0,0.4,75.0,63,C,Caution Advised,44.7
CD006913_pub3_data__A9,CD006913,84.0,100.0,30.0,0.3,100.0,63,C,Caution Advised,44.7
CD006919_pub5_data__A1,CD006919,84.0,100.0,30.0,0.2,100.0,63,C,Caution Advised,44.7
CD006632_pub3_data__A11,CD006632,100.0,100.0,40.0,1.0,75.0,63,C,Caution Advised,44.7
CD006632_pub3_data__A2,CD006632,100.0,100.0,40.0,1.0,75.0,63,C,Caution Advised,44.7
CD006632_pub3_data__A8,CD006632,100.0,100.0,40.0,1.0,75.0,63,C,Caution Advised,44.7
CD009235_pub4_data__A15,CD009235,84.0,100.0,30.0,2.1,100.0,63,C,Caution Advised,44.7
CD007674_pub3_data__A3,CD007674,64.0,100.0,50.0,0.2,100.0,63,C,Caution Advised,44.7
CD012693_pub3_data__A12,CD012693,84.0,100.0,30.0,0.1,100.0,63,C,Caution Advised,44.7
CD008176_pub3_data__A22,CD008176,84.0,100.0,30.0,0.5,100.0,63,C,Caution Advised,44.7
CD004736_pub6_data__A61,CD004736,84.0,100.0,30.0,0.3,100.0,63,C,Caution Advised,44.7
CD014741_pub2_data__A1,CD014741,84.0,100.0,30.0,0.1,100.0,63,C,Caution Advised,44.7
CD015254_pub2_data__A3,CD015254,72.0,100.0,70.0,0.1,75.0,63,C,Caution Advised,44.7
CD015254_pub2_data__A4,CD015254,72.0,100.0,70.0,0.1,75.0,63,C,Caution Advised,44.7
CD015326_pub2_data__A13,CD015326,84.0,100.0,30.0,2.6,100.0,63,C,Caution Advised,44.7
CD010583_pub6_data__A1,CD010583,100.0,100.0,40.0,0.4,75.0,63,C,Caution Advised,44.7
CD010583_pub6_data__A2,CD010583,100.0,100.0,40.0,0.4,75.0,63,C,Caution Advised,44.7
CD012693_pub3_data__A3,CD012693,84.0,100.0,30.0,0.1,100.0,63,C,Caution Advised,44.7
CD014580_pub2_data__A4,CD014580,72.0,100.0,20.0,50.0,75.0,63,C,Caution Advised,44.7
CD013278_pub3_data__A1,CD013278,80.0,100.0,10.0,26.0,100.0,63,C,Caution Advised,44.7
CD013278_pub3_data__A19,CD013278,64.0,100.0,50.0,26.0,75.0,63,C,Caution Advised,44.7
CD013278_pub3_data__A28,CD013278,92.0,100.0,70.0,26.0,25.0,63,C,Caution Advised,44.7
CD009235_pub4_data__A18,CD009235,84.0,100.0,30.0,2.1,100.0,63,C,Caution Advised,44.7
CD009235_pub4_data__A21,CD009235,84.0,100.0,30.0,2.1,100.0,63,C,Caution Advised,44.7
CD011330_pub2_data__A2,CD011330,100.0,100.0,30.0,59.0,25.0,63,C,Caution Advised,44.7
CD011305_pub3_data__A16,CD011305,84.0,100.0,60.0,47.2,25.0,63,C,Caution Advised,44.7
CD006919_pub5_data__A2,CD006919,84.0,100.0,30.0,0.2,100.0,63,C,Caution Advised,44.7
CD006919_pub5_data__A5,CD006919,84.0,100.0,30.0,0.2,100.0,63,C,Caution Advised,44.7
CD002243_pub5_data__A9,CD002243,64.0,100.0,50.0,0.1,100.0,63,C,Caution Advised,44.7
CD004871_pub5_data__A3,CD004871,84.0,100.0,80.0,0.1,50.0,63,C,Caution Advised,44.7
CD014574_pub2_data__A3,CD014574,84.0,100.0,30.0,50.0,50.0,63,C,Caution Advised,44.7
CD007872_pub4_data__A3,CD007872,84.0,100.0,80.0,25.2,25.0,63,C,Caution Advised,44.7
CD004925_pub4_data__A3,CD004925,72.0,100.0,40.0,0.7,100.0,63,C,Caution Advised,44.7
CD007872_pub4_data__A5,CD007872,84.0,100.0,80.0,25.2,25.0,63,C,Caution Advised,44.7
CD007872_pub4_data__A6,CD007872,84.0,100.0,80.0,25.2,25.0,63,C,Caution Advised,44.7
CD008063_pub3_data__A1,CD008063,92.0,90.0,30.0,0.6,100.0,63,C,Caution Advised,44.7
CD013105_pub2_data__A3,CD013105,84.0,100.0,30.0,1.3,100.0,63,C,Caution Advised,44.7
CD012925_pub2_data__A5,CD012925,84.0,100.0,30.0,0.1,100.0,63,C,Caution Advised,44.7
CD006913_pub3_data__A12,CD006913,64.0,100.0,50.0,0.3,100.0,63,C,Caution Advised,44.7
CD006689_pub3_data__A17,CD006689,84.0,100.0,30.0,1.8,100.0,63,C,Caution Advised,44.7
CD011305_pub3_data__A20,CD011305,84.0,100.0,60.0,47.2,25.0,63,C,Caution Advised,44.7
CD011305_pub3_data__A21,CD011305,84.0,100.0,60.0,47.2,25.0,63,C,Caution Advised,44.7
CD011305_pub3_data__A22,CD011305,84.0,100.0,60.0,47.2,25.0,63,C,Caution Advised,44.7
CD011305_pub3_data__A7,CD011305,84.0,100.0,60.0,47.2,25.0,63,C,Caution Advised,44.7
CD013042_pub2_data__A3,CD013042,64.0,100.0,50.0,1.4,100.0,63,C,Caution Advised,44.7
CD015331_pub2_data__A35,CD015331,76.0,100.0,40.0,0.7,100.0,63,C,Caution Advised,44.7
CD004992_pub4_data__A3,CD004992,72.0,100.0,50.0,68.5,25.0,63,C,Caution Advised,44.7
CD005495_pub5_data__A8,CD005495,84.0,100.0,30.0,3.4,100.0,63,C,Caution Advised,44.7
CD015331_pub2_data__A46,CD015331,100.0,100.0,40.0,0.7,75.0,63,C,Caution Advised,44.7
CD004992_pub4_data__A4,CD004992,92.0,100.0,30.0,68.5,25.0,63,C,Caution Advised,44.7
CD015331_pub2_data__A48,CD015331,76.0,100.0,40.0,0.7,100.0,63,C,Caution Advised,44.7
CD013042_pub2_data__A1,CD013042,84.0,100.0,30.0,1.4,100.0,63,C,Caution Advised,44.7
CD013042_pub2_data__A2,CD013042,84.0,100.0,30.0,1.4,100.0,63,C,Caution Advised,44.7
CD015084_pub2_data__A5,CD015084,84.0,100.0,30.0,50.0,50.0,63,C,Caution Advised,44.7
CD006632_pub3_data__A10,CD006632,100.0,100.0,40.0,1.0,75.0,63,C,Caution Advised,44.7
CD006689_pub3_data__A6,CD006689,72.0,100.0,40.0,1.8,100.0,63,C,Caution Advised,44.7
CD015518_data__A1,CD015518,84.0,100.0,30.0,0.3,100.0,63,C,Caution Advised,44.7
CD006712_pub3_data__A1,CD006712,72.0,100.0,30.0,13.5,100.0,63,C,Caution Advised,44.7
CD006689_pub3_data__A12,CD006689,84.0,100.0,30.0,1.8,100.0,63,C,Caution Advised,44.7
CD015476_pub2_data__A3,CD015476,72.0,100.0,40.0,0.5,100.0,63,C,Caution Advised,44.7
CD011305_pub3_data__A13,CD011305,84.0,100.0,60.0,47.2,25.0,63,C,Caution Advised,44.7
CD013595_pub2_data__A5,CD013595,84.0,100.0,30.0,27.0,75.0,63,C,Caution Advised,44.7
CD000219_pub5_data__A2,CD000219,84.0,50.0,80.0,0.2,100.0,63,C,Caution Advised,44.7
CD016168_data__A3,CD016168,84.0,100.0,30.0,50.0,50.0,63,C,Caution Advised,44.7
CD009788_pub3_data__A11,CD009788,92.0,100.0,30.0,19.8,75.0,63,C,Caution Advised,44.7
CD013303_pub2_data__A3,CD013303,60.0,100.0,0.0,50.0,100.0,62,C,Caution Advised,42.3
CD008709_pub4_data__A4,CD008709,64.0,100.0,0.0,46.4,100.0,62,C,Caution Advised,42.3
CD014769_pub2_data__A25,CD014769,100.0,100.0,30.0,3.7,75.0,62,C,Caution Advised,42.3
CD014769_pub2_data__A22,CD014769,100.0,100.0,30.0,3.7,75.0,62,C,Caution Advised,42.3
CD014769_pub2_data__A18,CD014769,100.0,100.0,30.0,3.7,75.0,62,C,Caution Advised,42.3
CD014769_pub2_data__A15,CD014769,100.0,100.0,30.0,3.7,75.0,62,C,Caution Advised,42.3
CD005187_pub6_data__A4,CD005187,100.0,100.0,30.0,3.5,75.0,62,C,Caution Advised,42.3
CD013875_pub2_data__A7,CD013875,100.0,100.0,30.0,3.8,75.0,62,C,Caution Advised,42.3
CD013875_pub2_data__A6,CD013875,100.0,100.0,30.0,3.8,75.0,62,C,Caution Advised,42.3
CD014544_pub2_data__A3,CD014544,92.0,100.0,30.0,14.5,75.0,62,C,Caution Advised,42.3
CD001396_pub4_data__A9,CD001396,60.0,100.0,50.0,0.3,100.0,62,C,Caution Advised,42.3
CD013801_pub2_data__A21,CD013801,72.0,100.0,40.0,50.0,50.0,62,C,Caution Advised,42.3
CD014852_pub2_data__A14,CD014852,100.0,100.0,30.0,6.0,75.0,62,C,Caution Advised,42.3
CD014852_pub2_data__A13,CD014852,100.0,100.0,30.0,6.0,75.0,62,C,Caution Advised,42.3
CD014852_pub2_data__A12,CD014852,100.0,100.0,30.0,6.0,75.0,62,C,Caution Advised,42.3
CD014852_pub2_data__A11,CD014852,100.0,100.0,30.0,6.0,75.0,62,C,Caution Advised,42.3
CD014852_pub2_data__A1,CD014852,76.0,100.0,30.0,6.0,100.0,62,C,Caution Advised,42.3
CD015326_pub2_data__A30,CD015326,100.0,100.0,30.0,2.6,75.0,62,C,Caution Advised,42.3
CD014852_pub2_data__A19,CD014852,100.0,100.0,30.0,6.0,75.0,62,C,Caution Advised,42.3
CD014852_pub2_data__A18,CD014852,100.0,100.0,30.0,6.0,75.0,62,C,Caution Advised,42.3
CD014852_pub2_data__A15,CD014852,100.0,100.0,30.0,6.0,75.0,62,C,Caution Advised,42.3
CD015213_pub2_data__A13,CD015213,100.0,100.0,30.0,3.1,75.0,62,C,Caution Advised,42.3
CD015213_pub2_data__A11,CD015213,100.0,100.0,30.0,3.1,75.0,62,C,Caution Advised,42.3
CD007872_pub4_data__A9,CD007872,84.0,100.0,50.0,25.2,50.0,62,C,Caution Advised,42.3
CD007872_pub4_data__A8,CD007872,84.0,100.0,50.0,25.2,50.0,62,C,Caution Advised,42.3
CD014428_pub2_data__A2,CD014428,60.0,100.0,20.0,57.0,75.0,62,C,Caution Advised,42.3
CD011305_pub3_data__A11,CD011305,84.0,100.0,30.0,47.2,50.0,62,C,Caution Advised,42.3
CD011305_pub3_data__A1,CD011305,84.0,100.0,30.0,47.2,50.0,62,C,Caution Advised,42.3
CD012429_pub2_data__A5,CD012429,84.0,100.0,40.0,33.7,50.0,62,C,Caution Advised,42.3
CD015326_pub2_data__A9,CD015326,100.0,100.0,30.0,2.6,75.0,62,C,Caution Advised,42.3
CD013166_pub3_data__A1,CD013166,60.0,100.0,0.0,50.0,100.0,62,C,Caution Advised,42.3
CD015331_pub2_data__A65,CD015331,92.0,100.0,40.0,0.7,75.0,62,C,Caution Advised,42.3
CD001396_pub4_data__A6,CD001396,60.0,100.0,50.0,0.3,100.0,62,C,Caution Advised,42.3
CD012586_pub2_data__A1,CD012586,76.0,60.0,30.0,41.5,100.0,62,C,Caution Advised,42.3
CD015014_pub2_data__A35,CD015014,76.0,100.0,30.0,6.0,100.0,62,C,Caution Advised,42.3
CD011204_pub3_data__A5,CD011204,60.0,100.0,50.0,0.2,100.0,62,C,Caution Advised,42.3
CD011305_pub3_data__A5,CD011305,84.0,100.0,30.0,47.2,50.0,62,C,Caution Advised,42.3
CD011305_pub3_data__A2,CD011305,84.0,100.0,30.0,47.2,50.0,62,C,Caution Advised,42.3
CD006919_pub5_data__A3,CD006919,92.0,90.0,30.0,0.2,100.0,62,C,Caution Advised,42.3
CD011305_pub3_data__A19,CD011305,84.0,100.0,30.0,47.2,50.0,62,C,Caution Advised,42.3
CD015701_pub2_data__A2,CD015701,72.0,100.0,40.0,50.0,50.0,62,C,Caution Advised,42.3
CD003414_pub4_data__A5,CD003414,100.0,100.0,30.0,2.5,75.0,62,C,Caution Advised,42.3
CD003414_pub4_data__A3,CD003414,76.0,100.0,30.0,2.5,100.0,62,C,Caution Advised,42.3
CD015326_pub2_data__A29,CD015326,100.0,100.0,30.0,2.6,75.0,62,C,Caution Advised,42.3
CD015326_pub2_data__A28,CD015326,100.0,100.0,30.0,2.6,75.0,62,C,Caution Advised,42.3
CD015326_pub2_data__A17,CD015326,100.0,100.0,30.0,2.6,75.0,62,C,Caution Advised,42.3
CD015326_pub2_data__A16,CD015326,100.0,100.0,30.0,2.6,75.0,62,C,Caution Advised,42.3
CD015326_pub2_data__A15,CD015326,100.0,100.0,30.0,2.6,75.0,62,C,Caution Advised,42.3
CD015326_pub2_data__A8,CD015326,100.0,100.0,30.0,2.6,75.0,62,C,Caution Advised,42.3
CD015326_pub2_data__A7,CD015326,100.0,100.0,30.0,2.6,75.0,62,C,Caution Advised,42.3
CD015326_pub2_data__A38,CD015326,100.0,100.0,30.0,2.6,75.0,62,C,Caution Advised,42.3
CD015326_pub2_data__A34,CD015326,100.0,100.0,30.0,2.6,75.0,62,C,Caution Advised,42.3
CD014852_pub2_data__A6,CD014852,100.0,100.0,30.0,6.0,75.0,62,C,Caution Advised,42.3
CD015849_pub2_data__A22,CD015849,64.0,100.0,70.0,0.8,75.0,62,C,Caution Advised,42.3
CD001431_pub6_data__A3,CD001431,12.0,60.0,40.0,99.8,100.0,62,C,Caution Advised,42.3
CD007837_pub3_data__A3,CD007837,72.0,100.0,40.0,50.0,50.0,62,C,Caution Advised,42.3
CD015014_pub2_data__A37,CD015014,76.0,100.0,30.0,6.0,100.0,62,C,Caution Advised,42.3
CD015014_pub2_data__A36,CD015014,76.0,100.0,30.0,6.0,100.0,62,C,Caution Advised,42.3
CD012623_pub2_data__A2,CD012623,100.0,100.0,40.0,19.9,50.0,62,C,Caution Advised,42.3
CD013232_pub2_data__A13,CD013232,84.0,90.0,30.0,8.2,100.0,62,C,Caution Advised,42.3
CD008973_pub3_data__A1,CD008973,44.0,100.0,40.0,50.0,75.0,62,C,Caution Advised,42.3
CD009730_pub3_data__A5,CD009730,100.0,100.0,30.0,6.5,75.0,62,C,Caution Advised,42.3
CD004736_pub6_data__A32,CD004736,72.0,100.0,40.0,0.3,100.0,62,C,Caution Advised,42.3
CD004736_pub6_data__A31,CD004736,72.0,100.0,40.0,0.3,100.0,62,C,Caution Advised,42.3
CD015875_data__A28,CD015875,72.0,100.0,40.0,50.0,50.0,62,C,Caution Advised,42.3
CD008973_pub3_data__A6,CD008973,44.0,100.0,40.0,50.0,75.0,62,C,Caution Advised,42.3
CD015014_pub2_data__A44,CD015014,100.0,100.0,30.0,6.0,75.0,62,C,Caution Advised,42.3
CD015014_pub2_data__A43,CD015014,100.0,100.0,30.0,6.0,75.0,62,C,Caution Advised,42.3
CD015014_pub2_data__A42,CD015014,100.0,100.0,30.0,6.0,75.0,62,C,Caution Advised,42.3
CD015014_pub2_data__A41,CD015014,100.0,100.0,30.0,6.0,75.0,62,C,Caution Advised,42.3
CD015014_pub2_data__A40,CD015014,100.0,100.0,30.0,6.0,75.0,62,C,Caution Advised,42.3
CD015014_pub2_data__A31,CD015014,100.0,100.0,30.0,6.0,75.0,62,C,Caution Advised,42.3
CD012178_pub2_data__A5,CD012178,100.0,100.0,30.0,5.3,75.0,62,C,Caution Advised,42.3
CD013745_pub2_data__A3,CD013745,100.0,100.0,30.0,7.0,75.0,62,C,Caution Advised,42.3
CD013748_pub2_data__A2,CD013748,60.0,100.0,0.0,74.2,75.0,62,C,Caution Advised,42.3
CD013414_pub2_data__A1,CD013414,92.0,90.0,30.0,0.2,100.0,62,C,Caution Advised,42.3
CD008973_pub3_data__A8,CD008973,44.0,100.0,40.0,50.0,75.0,62,C,Caution Advised,42.3
CD008973_pub3_data__A7,CD008973,44.0,100.0,40.0,50.0,75.0,62,C,Caution Advised,42.3
CD015331_pub2_data__A27,CD015331,92.0,100.0,40.0,0.7,75.0,62,C,Caution Advised,42.3
CD015331_pub2_data__A20,CD015331,92.0,100.0,40.0,0.7,75.0,62,C,Caution Advised,42.3
CD014914_pub2_data__A3,CD014914,72.0,100.0,40.0,0.1,100.0,62,C,Caution Advised,42.3
CD008564_pub3_data__A6,CD008564,92.0,100.0,60.0,32.0,25.0,62,C,Caution Advised,42.3
CD015532_data__A1,CD015532,44.0,100.0,0.0,67.4,100.0,62,C,Caution Advised,42.3
CD004736_pub6_data__A29,CD004736,72.0,100.0,40.0,0.3,100.0,62,C,Caution Advised,42.3
CD004736_pub6_data__A25,CD004736,72.0,100.0,40.0,0.3,100.0,62,C,Caution Advised,42.3
CD012693_pub3_data__A13,CD012693,72.0,100.0,40.0,0.1,100.0,62,C,Caution Advised,42.3
CD012642_pub2_data__A5,CD012642,60.0,100.0,10.0,88.9,50.0,62,C,Caution Advised,42.3
CD004508_pub5_data__A11,CD004508,100.0,100.0,30.0,4.4,75.0,62,C,Caution Advised,42.3
CD014965_pub2_data__A4,CD014965,92.0,30.0,40.0,99.7,50.0,62,C,Caution Advised,42.3
CD012268_pub2_data__A2,CD012268,100.0,100.0,30.0,6.5,75.0,62,C,Caution Advised,42.3
CD008145_pub4_data__A7,CD008145,100.0,100.0,30.0,2.8,75.0,62,C,Caution Advised,42.3
CD008145_pub4_data__A6,CD008145,100.0,100.0,30.0,2.8,75.0,62,C,Caution Advised,42.3
CD008145_pub4_data__A5,CD008145,100.0,100.0,30.0,2.8,75.0,62,C,Caution Advised,42.3
CD008145_pub4_data__A4,CD008145,100.0,100.0,30.0,2.8,75.0,62,C,Caution Advised,42.3
CD013445_pub2_data__A25,CD013445,72.0,100.0,40.0,0.3,100.0,62,C,Caution Advised,42.3
CD015532_data__A15,CD015532,72.0,100.0,20.0,67.4,50.0,62,C,Caution Advised,42.3
CD016168_data__A1,CD016168,72.0,100.0,40.0,50.0,50.0,62,C,Caution Advised,42.3
CD016148_data__A2,CD016148,72.0,100.0,40.0,0.4,100.0,62,C,Caution Advised,42.3
CD004508_pub5_data__A8,CD004508,100.0,100.0,30.0,4.4,75.0,62,C,Caution Advised,42.3
CD011468_pub2_data__A1,CD011468,72.0,100.0,40.0,50.0,50.0,62,C,Caution Advised,42.3
CD015387_pub2_data__A6,CD015387,72.0,100.0,40.0,0.2,100.0,62,C,Caution Advised,42.3
CD015532_data__A11,CD015532,72.0,100.0,20.0,67.4,50.0,62,C,Caution Advised,42.3
CD013643_pub2_data__A5,CD013643,100.0,100.0,30.0,5.6,75.0,62,C,Caution Advised,42.3
CD013643_pub2_data__A3,CD013643,100.0,100.0,30.0,5.6,75.0,62,C,Caution Advised,42.3
CD013059_pub2_data__A4,CD013059,92.0,100.0,60.0,33.3,25.0,62,C,Caution Advised,42.3
CD000547_pub3_data__A6,CD000547,72.0,100.0,40.0,0.1,100.0,62,C,Caution Advised,42.3
CD001837_pub4_data__A2,CD001837,72.0,100.0,40.0,0.2,100.0,62,C,Caution Advised,42.3
CD007872_pub4_data__A19,CD007872,84.0,100.0,50.0,25.2,50.0,62,C,Caution Advised,42.3
